,ticker,activity_domain,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio
0,MMM,Industrials,58206912512,34229000000.0,35355000000.0,32184000000.0,32136000000.0,5777000000.0,5921000000.0,5384000000.0,4570000000.0,9.68,10.21,10.23,9.32,7.92,9.73,10.899794,10.843782,-1,-2560000000,-0.13371,0.3911306702775897,0.39167824303763976,0.41636377697007193,0.4513134505234051,-1.0,-23.09911003125,107.19,1.0968178740690588,1.1659720844082822,1.4732812620833655,0.12435690453126681,0.12578602991162474,0.11372085163906726,0.1023309971114445,5.974146845915202,22.599236641221374,25.1588785046729,23.316326530612244,6.31,7.468677
1,AOS,Industrials,10928106496,3753900000.0,3538900000.0,2895300000.0,2992700000.0,235700000.0,487100000.0,344900000.0,370000000.0,1.59,1.52,3.05,2.13,2.24,3.86,45.68553,18.818653,-1,402049984,0.14866,0.13486296275104423,0.2658552559764218,0.18660390629226858,0.22198224142068634,0.64839995,22.39546762424445,72.3,0.20993305487211764,0.11952843576028818,0.0798571660444733,0.07073192689733818,0.1401968685240617,0.10912139715885721,0.1209941137998692,-1.0,-1.0,-1.0,-1.0,2.51,5.78897
2,ABT,Healthcare,187197964288,43653000000.0,43075000000.0,34608000000.0,31904000000.0,6933000000.0,7071000000.0,4495000000.0,3687000000.0,3.29,3.989538,4.008317,2.537784,2.091911,4.62,32.720367,23.300867,-1,5708125184,0.13926,0.18898217303603554,0.19750293279705045,0.13710956564177648,0.11859881626351004,0.6689,32.761489752331265,107.54,0.48290901161205907,0.5308641975308642,0.5993472425573451,0.09313791343131196,0.0940342571413373,0.061958978882946464,0.054310840072473374,9.050913838120104,8.665441176470589,5.475030450669915,4.1755379388448475,-11.64,5.0252075
3,ABBV,Healthcare,260638556160,58054000000.0,56197000000.0,45804000000.0,33266000000.0,11836000000.0,11542000000.0,4616000000.0,7882000000.0,4.25,6.65,6.48,2.73,5.3,11.05,34.76,13.36923,-1,-1,-1.0,0.6859858583516866,0.7490913811007269,0.3530131538696849,-0.9645129711209006,1.1893001,-1.0,149.05,3.667033731308682,4.976895119418484,6.581217497705721,0.08527070350491697,0.07876939035958752,0.030657855411284164,0.08844751164226,49.11203319502075,41.667870036101085,15.754266211604095,84.75268817204301,-3.27,19.631893
4,ACN,Technology,196966531072,61594305000.0,50533389000.0,44327039000.0,43215013000.0,6877169000.0,5906809000.0,5107839000.0,4779112000.0,11.21,10.87,9.31,8.03,7.49,12.46,27.832293,25.040129,-1,8869508096,0.30319,0.3110920569207122,0.3024747402125493,0.3004275051108988,0.33168148857439916,0.3859,22.554127999190452,317.13,0.15044217683997585,0.17956704003303517,0.20500723977823188,0.14550731549302748,0.1368081915621196,0.13775708803190023,0.1604273666090632,21.62822198180972,17.925168272002818,15.739964993806122,19.88703066417547,3.16,7.769118
5,ATVI,Communication Services,71996440576,7528000000.0,8803000000.0,8086000000.0,6489000000.0,1513000000.0,2699000000.0,2197000000.0,1503000000.0,2.73,1.94,3.47,2.85,1.96,4.42,33.545788,20.719458,-1,2823375104,0.11096,0.07862599386790002,0.15336098641968293,0.1461062711977123,0.11737602499023819,0.0,25.52797707168562,91.68,0.1876526529127475,0.205011648389113,0.2397419698078074,0.05525325932147683,0.10771871008939975,0.09507118438703535,0.07573696145124717,-1.0,-1.0,-1.0,-1.0,1.7,3.4646087
6,ADM,Consumer Defensive,46593527808,101848000000.0,85249000000.0,64355000000.0,64656000000.0,4340000000.0,2709000000.0,1772000000.0,1379000000.0,7.5,7.72,4.8,3.16,2.45,6.67,11.406667,12.826087,-1,5489500160,0.16655001,0.1784759633178435,0.12025035511363637,0.08883096049729296,0.07194657484217666,0.22670001,8.4302095420214,84.97,0.3775136735617058,0.4234286221590909,0.554090635652697,0.11720859889813115,0.07584835927875462,0.0527679342485334,0.03134304611678069,0.793854033290653,0.5125827814569537,0.3606757581925504,0.2687061574434918,-19.67,1.8386779
7,ADBE,Technology,240151904256,17606000000.0,15785000000.0,12868000000.0,11171297000.0,4756000000.0,4822000000.0,5260000000.0,2951458000.0,10.51,10.13,10.1,10.94,6.07,17.8,50.1313,29.600002,-1,6928124928,0.33681,0.3384812468863426,0.3258768669324863,0.396562123039807,0.28028628258558397,0.0,34.458069171815026,523.76,0.32972742153583373,0.3158072582280192,0.35494571773220746,0.17507822565801584,0.1770125913145626,0.2166035249547027,0.14215398990482797,-1.0,-1.0,-1.0,-1.0,2.37,16.19226
8,ADP,Industrials,101529108480,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.82,-1.0,-1.0,-1.0,-1.0,10.02,31.427109,24.526945,-1,4785312256,1.0133001,-1.0,-1.0,-1.0,-1.0,0.5834,21.410202825435015,248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.01,28.862007
9,AAP,Consumer Cyclical,4221111552,11154722000.0,10997989000.0,10106321000.0,9709003000.0,501872000.0,616108000.0,493021000.0,486896000.0,6.73,8.32,9.62,7.17,6.87,6.78,10.551263,10.473452,-1,58499000,0.14596,0.18738586429131224,0.19694715101632168,0.13850803143801735,0.13718931745992835,0.6686,73.19345829843245,72.03,1.3634122035738594,1.0778955666208803,0.856151910711356,0.041758351845099906,0.05052463837547806,0.04164156735899651,0.043285319630796036,-1.0,-1.0,-1.0,-1.0,4.36,1.5906188
10,AES,Utilities,13145758720,12617000000.0,11141000000.0,9660000000.0,10189000000.0,-546000000.0,-409000000.0,46000000.0,303000000.0,-0.77,-0.82,-0.61,0.07,0.46,1.92,-1.0,10.229167,-1,-3516000000,-0.061290003,-0.22404595814526057,-0.1461758398856326,0.017463933181473046,0.10113484646194927,-1.0,-3.931111604095563,20.65,9.642183011899878,6.682987848463188,7.547835990888383,-0.01423246357167062,-0.012407851227133452,0.0013293645059676907,0.009004992867332383,-0.5735294117647058,-0.3787037037037037,0.055089820359281436,0.3136645962732919,1.7,7.948199
11,AFL,Financial Services,46434844672,19140000000.0,22106000000.0,22147000000.0,22307000000.0,4418000000.0,4325000000.0,4778000000.0,3304000000.0,6.93,6.62,6.42,6.69,4.45,6.05,11.089466,12.702478,-1,-3617374976,0.19569999,0.21936444885799405,0.13006345292154092,0.14237611371018208,0.11409233744259124,0.2338,-12.870020740255157,77.05,0.3695134061569017,0.2392566084263074,0.2353765010876367,0.033536261367259255,0.027452996661207804,0.028942490580667047,0.021627565982404694,0.04607458701818789,0.035364148521247106,0.036298991863495125,0.02704893204201426,2.2,2.2408514
12,A,Healthcare,37305991168,6848000000.0,6319000000.0,5339000000.0,5163000000.0,1254000000.0,1210000000.0,719000000.0,1071000000.0,4.53,4.19,3.98,2.33,3.41,5.98,27.880795,21.120401,-1,867124992,0.24781999,0.23709585933068633,0.22453145295973279,0.14754771188179766,0.22556866048862678,0.1916,42.59682184318821,125.05,0.5235394214407261,0.5064019298571163,0.48409603940077983,0.1192468619246862,0.11303129378794956,0.07468577957826945,0.11330935251798561,6.430769230769231,6.54054054054054,4.550632911392405,10.5,2.08,6.450789
13,APD,Basic Materials,63178444800,12698600000.0,10323000000.0,8856300000.0,8918900000.0,2256100000.0,2099100000.0,1886700000.0,1760000000.0,9.73,10.16,9.47,8.53,7.99,12.63,29.232271,22.52019,-1,-876712512,0.15038,0.17164485696895923,0.15503297709698147,0.15618636070133612,0.1592241441702251,0.6892,-71.40163423897845,281.82,0.5816189896530737,0.5640597649874074,0.6546300435437673,0.08296742496120268,0.07815199261333175,0.07496275105786995,0.0929112908334565,0.6726996243067566,1.2727217607469836,1.3173439463762044,1.3790941858642847,2.6,4.4692183
14,AKAM,Technology,14098470912,3616654000.0,3461223000.0,3198149000.0,2893617000.0,523672000.0,651642000.0,557054000.0,478035000.0,3.09,3.29,4.01,3.43,2.94,6.31,29.977346,14.6798725,-1,760868352,0.115059994,0.12010310566955042,0.143849886556642,0.13103157248989486,0.13068356717053614,0.0,18.55145301141399,92.74,0.7280919373412196,0.6311099700795627,0.6531918737250947,0.06306717730086471,0.08006735250328893,0.07174712427535346,0.06822360175404595,1.6337639729074567,0.5989092392982662,0.39823649094010444,0.5722338469494268,2.02,3.391922
15,ALK,Industrials,5978560512,9646000000.0,6176000000.0,3566000000.0,8781000000.0,58000000.0,478000000.0,-1307000000.0,769000000.0,0.43,0.46,3.82,-10.72,6.24,7.27,108.69768,6.429161,-1,-954750016,0.04129,0.01519916142557652,0.1257563799000263,-0.43494176372712146,0.17755714615562226,0.0,-6.271289667095434,46.81,1.015461215932914,1.0749802683504341,1.68153078202995,0.004061340242279952,0.0342627768618737,-0.0930514025345294,0.05918571538520742,-1.0,-1.0,-1.0,-1.0,0.32,1.5065271
16,ALB,Basic Materials,23477760000,7320104000.0,3327957000.0,3128909000.0,3589427000.0,2689816000.0,123672000.0,375764000.0,533228000.0,31.2,22.97,1.07,3.53,5.03,22.29,6.413141,8.97667,-1,21526376,0.49376,0.336958748041215,0.02198509368268096,0.08803749191408985,0.13560378917922308,0.0508,1086.617255036333,199.35,0.40301269243821614,0.42562236168031875,0.83689503861908,0.17402466091660207,0.011269425023496194,0.03595502263622834,0.05407518591425517,2.337846235679712,0.13776417275996203,0.5725979970864495,0.9196551301885263,5.73,2.392019
17,ARE,Real Estate,20893130752,2588962000.0,2114150000.0,1885637000.0,1531296000.0,521660000.0,571247000.0,770959000.0,363165000.0,3.39,3.18,3.83,6.03,3.13,3.96,35.61947,30.492424,-1,1393817600,0.03396,0.027495749480547702,0.03528493888214997,0.06574944020456924,0.040962342369453224,1.4277,15.19220781829703,122.38,0.5355025701299473,0.5430583521139758,0.6450172066310345,0.014684968631520875,0.018903337273079756,0.033772696700061215,0.019747420720357674,0.3154866408347339,0.29829398442962496,0.3966934281743465,0.24414716393588098,-4.12,1.1114895
18,ALGN,Healthcare,27656304640,3734635000.0,3952584000.0,2471941000.0,2406796000.0,361573000.0,772020000.0,1775888000.0,442776000.0,3.99,4.62,9.78,22.55,5.57,10.38,90.586464,34.82081,-1,683862976,0.0868,0.10039907168351495,0.2131054231716884,0.5491534124028059,0.32891561163568617,0.0,40.97836418037054,366.24,0.027860046127044298,0.028336766302832626,0.019928166450980483,0.060789546376253854,0.12992354567653577,0.3677028078240332,0.17706068136067393,-1.0,-1.0,-1.0,-1.0,0.97,7.6020617
19,ALLE,Industrials,9842115584,3271900000.0,2867400000.0,2719900000.0,2854000000.0,458000000.0,483000000.0,314300000.0,401800000.0,5.54,5.2,5.37,3.41,4.29,7.19,20.200361,15.564673,-1,366337504,0.53703,0.4849126521969296,0.6335257082896117,0.37894863756932723,0.5284061020515518,0.294,26.78942939830698,111.59,2.2175754367390152,1.8915267576075552,1.7236556546901374,0.11475245540188414,0.1583087512291052,0.10239786277448361,0.1354138581827986,-1.0,-1.0,-1.0,-1.0,1.56,8.627043
20,LNT,Utilities,12896203776,4205000000.0,3669000000.0,3416000000.0,3647700000.0,686000000.0,674000000.0,624000000.0,567400000.0,2.61,2.73,2.63,2.47,2.34,3.09,19.655172,16.601942,-1,-640875008,0.1043,0.10930528999362651,0.11252086811352253,0.10970464135021098,0.10900847245970298,0.6743,-20.303245902202505,51.76,1.3891013384321225,1.3160267111853088,1.259845288326301,0.034022714873778705,0.03632835660001078,0.0352343308865048,0.03397462381816331,1.227191413237925,1.3036750483558994,1.28659793814433,1.2129115006412996,2.56,2.0094006
21,ALL,Financial Services,28879550464,51412000000.0,50588000000.0,44791000000.0,44675000000.0,-1311000000.0,1599000000.0,5576000000.0,4847000000.0,-8.68,-5.22,5.04,17.53,14.25,12.27,-1.0,8.95436,-1,5679750144,-0.15188,-0.07502145922746781,0.06350530203741213,0.18453188602442333,0.1864374182629433,-1.0,5.153606756966526,111.36,0.4557367668097282,0.31677191310218833,0.2589601879736572,-0.013383423338811928,0.016080048270313757,0.0442585346107138,0.04040850354314297,-0.022093395574579955,0.026117208937671502,0.06448255524845906,0.06093789288408348,-0.72,2.1297588
22,GOOGL,Communication Services,1628700803072,282836000000.0,257637000000.0,182527000000.0,161857000000.0,59972000000.0,76033000000.0,40269000000.0,34343000000.0,4.4,4.59,5.694003,2.957501,2.479501,6.66,29.115908,19.235737,-1,68255125504,0.23329,0.2341339246673746,0.30215590041131,0.18094848659141563,0.17048579740074066,0.0,11.180427389554476,128.45,0.10619807608220376,0.10414290539869255,0.11268782802501977,0.16418809409084936,0.21163309841121392,0.12599181517821387,0.1244721991671167,1.9668109668109668,2.5731158414836375,1.945080423127083,2.6260131518580825,1.41,6.056351
23,GOOG,Communication Services,1629655793664,282836000000.0,257637000000.0,182527000000.0,161857000000.0,59972000000.0,76033000000.0,40269000000.0,34343000000.0,4.39,4.59,5.694003,2.957501,2.479501,6.58,29.280182,19.534954,-1,68255125504,0.23329,0.2341339246673746,0.30215590041131,0.18094848659141563,0.17048579740074066,0.0,11.081877850669436,128.77,0.10619807608220376,0.10414290539869255,0.11268782802501977,0.16418809409084936,0.21163309841121392,0.12599181517821387,0.1244721991671167,1.9668109668109668,2.5731158414836375,1.945080423127083,2.6260131518580825,1.42,6.076679
24,MO,Consumer Defensive,78541758464,20688000000.0,21111000000.0,20841000000.0,19796000000.0,5764000000.0,2475000000.0,4467000000.0,-1293000000.0,3.11,3.19,1.357521,2.402905,-0.695916,5.2,14.14791,8.461538,-1,8830125056,-1.0,-1.4507928517493078,-1.5410958904109588,1.5271794871794873,-0.20462098433296408,1.1961,8.955396610863128,44.3,-6.7153284671532845,-17.462017434620176,10.075555555555555,0.1559777020079017,0.06262176454216532,0.09421267979921542,-0.026242617361125205,0.6004166666666667,0.1835917216823678,0.22873675047365458,-0.05483228022560536,2.49,-1.0
25,AMZN,Consumer Cyclical,1432044175360,513983000000.0,469822000000.0,386064000000.0,280522000000.0,-2722000000.0,33364000000.0,21331000000.0,11588000000.0,0.42,-0.27,3.298,2.132,1.173,2.58,332.30954,54.096905,-1,21140125696,0.087139994,-0.018638346240490815,0.2413396506202756,0.22837351719412444,0.1867225265871737,0.0,62.56671315586108,128.91,0.9594297569893798,0.8419472675322797,0.9034837908440752,-0.0058831793375479545,0.07933439385184604,0.06641137004000686,0.051445517829237106,-1.0,-1.0,-1.0,-1.0,3.08,8.5374365
26,AMCR,Consumer Cyclical,14596419584,14544000000.0,12861000000.0,12468000000.0,-1.0,805000000.0,939000000.0,612000000.0,-1.0,0.65,0.532,0.604,0.382,-1.0,0.74,15.153848,13.310811,-1,707000000,0.22195,0.19439748852934075,0.19477286869943994,0.13057392788564112,-1.0,0.74160004,20.333760678925035,9.77,1.5672542864042502,1.304501140842149,1.3300618732664817,0.046195340296109264,0.054631138003258084,0.037221749178932007,-1.0,-1.0,-1.0,-1.0,-1.0,-18.34,3.4094844
27,AMD,Technology,186511900672,23601000000.0,16434000000.0,9763000000.0,6731000000.0,1320000000.0,3162000000.0,2490000000.0,341000000.0,0.18,0.85,2.61,2.1,0.31,4.14,643.4444,27.975845,-1,3586374912,-0.00045000002,0.02410958904109589,0.4217687074829932,0.4265890011992462,0.12062256809338522,0.0,50.80680233176916,113.15,0.05229223744292238,0.08816860077364279,0.09097138941236937,0.01953240603728914,0.254609871970368,0.2778397679089489,0.05656934306569343,15.903614457831326,45.82608695652174,39.523809523809526,5.879310344827586,4.47,3.3904161
28,AEE,Utilities,21376372736,7957000000.0,6394000000.0,5794000000.0,5910000000.0,1074000000.0,990000000.0,871000000.0,828000000.0,4.17,4.16,3.86,3.53,3.37,4.68,19.520384,17.393164,-1,-1422249984,0.107609995,0.10220784164446137,0.10206185567010309,0.09744909375699262,0.10274227571659014,0.5714,-15.310626023280026,82.92,1.4365245527217358,1.403298969072165,1.295144327590065,0.028334740396791895,0.027703931719602632,0.02719325632219794,0.028617841219368886,1.1210855949895615,0.8541846419327006,0.8869653767820774,0.9775678866587958,3.22,1.9990667
29,AAL,Industrials,10349253632,48971000000.0,29882000000.0,17337000000.0,45768000000.0,127000000.0,-1993000000.0,-8885000000.0,1686000000.0,2.56,0.2,-3.09,-18.36,3.8,3.37,6.1875,4.700297,-1,1205874944,-1.0,-0.021900327642697018,0.2715258855585831,1.2938692296490462,-14.288135593220339,0.0,8.651602231549477,15.98,-7.533540265563028,-6.287738419618528,-5.973642056210863,0.0019624204215340875,-0.02999608681255832,-0.14328796284350406,0.028102341861821818,-1.0,-1.0,-1.0,-1.0,0.04,-1.0
30,AEP,Utilities,41821622272,19639500000.0,16792000000.0,14918500000.0,15561400000.0,2307200000.0,2488100000.0,2200100000.0,1921100000.0,3.85,4.51,4.97,4.44,3.89,5.6,21.1013,14.507143,-1,-4120962560,0.08191,0.09656223057413345,0.1109115061605121,0.10705613866059394,0.09785454508409654,0.85160005,-10.24219806207606,81.99,1.6908560522989613,1.6341360126954692,1.6754254071597838,0.024701482709925667,0.028380710561466065,0.027243391301332884,0.025313503477954944,0.6092099704267004,0.5629440246164985,0.5550621893685194,0.5010955188064061,2.99,1.7509753
31,AXP,Financial Services,121817686016,52862000000.0,42380000000.0,36087000000.0,43556000000.0,7514000000.0,8060000000.0,3135000000.0,6759000000.0,9.85,9.86,10.04,3.77,8.0,12.28,16.792892,13.469871,-1,-1,0.29801,0.30056,0.3663636363636364,0.13630434782608697,0.2938695652173913,0.22760001,-1.0,166.41,1.76,1.8636363636363635,1.9565217391304348,0.03295614035087719,0.042645502645502646,0.016413612565445025,0.03413636363636364,1.5028,2.6866666666666665,0.1425,0.844875,1.01,4.559136
32,AIG,Financial Services,43924570112,56539000000.0,51885000000.0,43839000000.0,49792000000.0,10276000000.0,9388000000.0,-5944000000.0,3348000000.0,8.0,13.16,10.95,-6.88,3.79,7.74,7.58625,7.8410854,-1,-3471249920,0.11231,0.25688715564221787,0.14233731578628175,-0.08956933184653869,0.05097830224590788,0.16,-12.74764448172029,61.14,0.6794410279486026,0.4573200315361756,0.5655947680901721,0.01951260268041942,0.01574871836165016,-0.010135025687106659,0.006376365547818933,0.042185293441492334,0.03154824313788746,-0.020077960857434317,0.012316113581936367,0.59,1.0375955
33,AMT,Real Estate,86110765056,10711100000.0,9356900000.0,8041500000.0,7580300000.0,1765800000.0,2567700000.0,1690600000.0,1887800000.0,2.99,3.83,5.69,3.81,4.27,4.86,61.795986,38.018517,-1,4708275200,0.07738,0.3168832101069557,0.5053333858143746,0.41299621350922194,0.37342247893341773,3.0049,18.386242319905175,185.75,8.44357906826502,10.235495552231756,8.968315622328081,0.026278936520102093,0.03674026548229379,0.03579239311082177,0.044105827819520764,-1.0,-1.0,-1.0,-1.0,4.26,16.669975
34,AWK,Utilities,27633608704,3792000000.0,3930000000.0,3777000000.0,3610000000.0,820000000.0,1263000000.0,709000000.0,621000000.0,4.55,4.51,6.96,3.91,3.44,5.13,31.202196,27.674463,-1,-1258249984,0.10353,0.1065904068633823,0.17306111263359825,0.10985435388906105,0.10145401078255187,0.5556,-21.9866895066855,142.13,1.618614324710776,1.5157577418470813,1.7076231794236132,0.029510202612732572,0.048437200383509106,0.028627957683921505,0.0273785380477912,-1.0,-1.0,-1.0,-1.0,3.58,2.8489153
35,AMP,Financial Services,36306513920,14271000000.0,13489000000.0,11899000000.0,12754000000.0,2559000000.0,2760000000.0,1534000000.0,1893000000.0,19.19,22.99,23.53,12.39,14.12,33.52,17.970818,10.288185,-1,-1,0.54508,0.7082756711873789,0.48548812664907653,0.2614624169081302,0.3304241577936813,0.2604,-1.0,351.14,1.4904511486299474,0.9139841688654353,0.8426793932162945,0.01614837064896383,0.01568368953113724,0.009247481658759486,0.012468055958057802,0.06264535239540747,0.08610738464418308,0.04226826848892318,0.05714026985420628,0.66,8.689057
36,ABC,Healthcare,37484662784,238587006000.0,213988843000.0,189893926000.0,179589121000.0,1698820000.0,1539932000.0,-3408716000.0,855365000.0,7.79,8.15,7.48,-16.65,4.07,12.81,23.790758,14.467603,-1,3313218560,2.3366401,-5.862366452254093,6.894579904546147,4.0597544650300845,0.28576883782806795,0.2333,11.681778026403427,191.36,-19.679599287745354,29.925248708328482,-4.906316546694043,0.03003538716763622,0.02685718436553335,-0.07756272472224644,0.021836144100961963,-1.0,-1.0,-1.0,-1.0,1.99,54.605186
37,AME,Industrials,36085473280,6150530000.0,5546514000.0,4540029000.0,5158557000.0,1159542000.0,990053000.0,872439000.0,861297000.0,5.16,5.04,4.29,3.8,3.78,6.68,30.343025,23.438625,-1,1014797248,0.16428,0.15509130460835213,0.14407300821725164,0.1466445219356884,0.168370315113385,0.176,35.849998691364206,157.85,0.31899995612927523,0.3702392240614073,0.40571266152615765,0.09327735553996744,0.08321040844289974,0.08423272333635498,0.08748964783491063,3.0316487964045087,2.640106131918241,2.9814233233660827,3.0783694914042674,2.53,4.469853
38,AMGN,Healthcare,129991073792,26323000000.0,25979000000.0,25424000000.0,23362000000.0,6552000000.0,5893000000.0,7264000000.0,7842000000.0,14.72,12.18,10.34,12.4,12.96,18.55,16.527174,13.114825,-1,9968000000,1.73457,1.7896749521988529,0.8795522388059701,0.7720267828674673,0.81071022433578,0.5404,12.366496864526484,230.7,10.63780387872166,4.971492537313432,3.505792326495908,0.10061270557884554,0.09634594948091228,0.11539683548325602,0.13134138375734838,-1.0,-1.0,-1.0,-1.0,24.07,19.193687
39,APH,Technology,51971346432,12623000000.0,10876300000.0,8598900000.0,8225400000.0,1902300000.0,1590800000.0,1203400000.0,1155000000.0,3.09,3.19,2.66,2.02,1.94,3.2,28.252428,27.28125,-1,1581162496,0.27161,0.27115285934203776,0.25242780069819104,0.2234767590855912,0.254950003311039,0.27040002,33.31335212524545,88.48,0.6525029933291522,0.7616470961599492,0.7180263328938328,0.12412078662682205,0.10837693481578374,0.09762072797774046,0.10679117932596736,-1.0,-1.0,-1.0,-1.0,4.56,6.9247246
40,ADI,Technology,94442078208,12013953000.0,7318286000.0,5603056000.0,5991065000.0,2748561000.0,1390422000.0,1220761000.0,1363011000.0,7.04,5.29,3.5,3.31,3.68,10.03,26.754263,18.778666,-1,3731869440,0.099139996,0.07537465114459564,0.03659723532055317,0.1017475075940088,0.1164052537204117,0.44599998,25.728801958345038,191.49,0.1795849991511113,0.17818957731230514,0.4288319374692916,0.054640807039830146,0.026574292137633466,0.05686261933298594,0.06371401268314651,22.476681522672447,10.874906144412464,14.075580255739142,17.62726967047747,3.05,2.622419
41,ANSS,Technology,26401363968,2065553000.0,1906715000.0,1681297000.0,1515892000.0,523710000.0,454627000.0,433887000.0,451295000.0,6.4,6.02,5.22,5.05,5.36,9.68,47.601562,31.472105,-1,541024384,0.111899994,0.10762968286534051,0.10138763010565453,0.10588105240964091,0.13068215217617296,0.0,48.930190342622346,305.47,0.15486992922717938,0.1680570769982837,0.1947640141029295,0.07830656502109393,0.07188558316364431,0.07303769490909152,0.09326421551071558,-1.0,-1.0,-1.0,-1.0,3.63,5.3784223
42,AON,Financial Services,64349745152,12479000000.0,12193000000.0,11066000000.0,11013000000.0,2589000000.0,1255000000.0,1969000000.0,1532000000.0,12.59,12.23,5.59,8.49,6.42,16.06,25.024622,19.617683,-1,2130749952,5.76421,-4.89413988657845,1.182846371347785,0.563376251788269,0.4539259259259259,0.1785,30.41714991436029,317.32,-21.669187145557657,9.579641847313855,2.4680972818311875,0.07916462818003914,0.03930719118015535,0.06132810066654208,0.0520999829960891,43.15,19.609375,26.60810810810811,28.90566037735849,2.43,984.5625
43,APA,Energy,12921039872,11075000000.0,7985000000.0,4435000000.0,6315000000.0,3604000000.0,1135000000.0,-4784000000.0,-3515000000.0,6.37,11.05,2.6,-12.86,-9.43,5.69,6.5729985,7.3585234,-1,-1,1.16026,8.520094562647754,-0.7115987460815048,2.9188529591214154,-1.0798771121351767,0.1177,-1.0,41.66,12.891252955082741,-4.70846394984326,-5.352043929225137,0.2741309804518141,0.08531910095467188,-0.3753334379413149,-0.19412381951731375,5.7756410256410255,0.8315018315018315,-3.076527331189711,-2.7941176470588234,-5.07,18.13339
44,AAPL,Technology,2862466203648,394328000000.0,365817000000.0,274515000000.0,260174000000.0,99803000000.0,94680000000.0,57411000000.0,55256000000.0,5.89,6.15,5.67,3.31,2.9925,6.59,30.898134,27.616085,-1,83796623360,1.4560499,1.9695887275023682,1.5007132667617689,0.8786635853012749,0.6106445053487756,0.1559,35.88277830252085,191.17,2.3695334701610355,1.9768426058012363,1.720809929750991,0.2829244092925685,0.26974205275183616,0.1772557180259843,0.16323009842961633,0.8261495799014942,0.7403989771420975,0.5690624163668262,0.5245440996383175,4.06,46.038452
45,AMAT,Technology,122317553664,25785000000.0,23063000000.0,17202000000.0,14608000000.0,6525000000.0,5888000000.0,3619000000.0,2706000000.0,7.59,7.49,6.47,3.95,2.89,7.09,19.19104,20.54443,-1,4358499840,0.50482,0.5350992291290799,0.48077080101249287,0.3421251654377009,0.3294375456537619,0.1372,28.478377838481233,147.81,0.4475151713957684,0.4451702457744754,0.5150311968235961,0.24414427897927113,0.22799612778315587,0.1619022055205118,0.14224137931034483,3.2954545454545454,2.865206812652068,2.3530559167750327,1.5889606576629478,1.62,8.657355
46,APTV,Consumer Cyclical,28890040320,17489000000.0,15618000000.0,13066000000.0,14357000000.0,594000000.0,590000000.0,1804000000.0,990000000.0,2.24,1.96,1.95,6.72,3.85,6.11,47.678574,17.479542,-1,746000000,0.11031,0.06730115567641061,0.07068407811189649,0.2282099936748893,0.25923016496465046,0.0,39.73464574627346,109.58,0.7763426240652618,0.5236611956391518,0.5567362428842505,0.027122049221496736,0.032765035819403564,0.10295628352927748,0.07355672784010699,0.3447475333720255,0.3283249860879243,0.8970661362506216,9.339622641509434,0.78,3.1546302
47,ACGL,Financial Services,28572293120,9599857000.0,8925107000.0,8294948000.0,6783919000.0,1476933000.0,2156849000.0,1405521000.0,1636319000.0,5.2,3.9,5.34,3.38,3.97,7.34,14.753847,10.452316,-1,1731616000,0.16745001,0.11440159943324875,0.15922527383939755,0.10724349349597578,0.14232114454687075,0.0,16.644461929850497,77.39,0.2111072493548255,0.20112320366257055,0.2301866504866592,0.030775524001027954,0.04782270083254353,0.03247334585777645,0.04319132659181999,0.055495978068738024,0.08376027722592792,0.05823467423417472,0.06814057875719323,0.63,2.0594316
48,ANET,Technology,55367630848,4381310000.0,2948037000.0,2317512000.0,2410706000.0,1352446000.0,840854000.0,634557000.0,859867000.0,4.75,4.41,2.74,2.09,2.82,6.77,37.810528,26.528805,-1,578936256,0.34662,0.2768104432828062,0.21134419142411903,0.1911148751720858,0.297050180917723,0.0,94.07732899367767,177.76,0.00899828483243345,0.014207761524154225,0.021804414131171033,0.19961094605344917,0.14663255923126783,0.133903322677598,0.2054498015669165,34.26689976689977,41.52980688497061,76.32391147462113,207.19686746987952,2.89,9.485081
